emo_id,user_comments
88,是 评论 贵州 @ 有 配图 真的 天气 好 来 看 彩虹 大 看到 天空 天 上 美 人 要 像 贵阳 好看 拍 感觉 渡劫 下 想 能 哦 # 女人 朋友圈 出现 热搜 下雨 飞机 地球 澳大利亚 神奇 冰雹 让 气象 看看 末日 渡 真是 热闹 变 闪电
89,宝宝 了 好 健康 消息 小 有 是 要 平安 希望 宝贝 会 加油 孩子 成长 人员 真的 快乐 人 能 后遗症 出院 医护 辛苦 一生 长大 妈妈 多 🙏🙏 做 没有 医生 健健康康 恭喜 祝福 祝 牛牛 让 身体 治疗 康复 疫情 插管 可以 ( 到 天使 愿 哦
90,了 猪肉 吃 是 买 起 能 斤 价格 贵 要 有 排骨 吗 涨 肉 会 恢复 说 降 小 猪 到 涨价 没有 想 让 好 时候 块 去 五花肉 人 没 上 真的 降价 工资 可爱 做 疫情 养猪 希望 市场 白菜 块钱 月 在 多 肉价
91,@ 了 滴滴 是 跑腿 想 好 吃 来 萌叔 有 要 钱 毛毛姐 _ - 快乐 可以 # 真的 爱 看 叫 广告 能 小 锦鲤 哈哈 少女 评论 人 起来 可爱 呜呜 去 到 小哥 幸福 毛 啊啊 腿哥 手机 蛋糕 为 都 在线 接单 幸运 会 感觉
92,是 了 网课 能 有 课程 上 没有 看 要 说 学校 免费 可以 想 到 老师 好 学 真的 时间 人 学生 让 去 上课 在家 课 开放 起来 @ 还有 刷 同学 开学 会 听 英语 送 知道 流量 加油 教学 平台 小 时候 孩子 教育 大学 口罩
93,了 是 信息 有 人 中国 隐私 泄露 会 没有 安全 电话 要 说 微博 用 美国 能 用户 公开 脸书 一样 知道 新闻 个人 来 需要 围中 救美 想 账号 看 好 facebook Facebook : 办 卖 华为 上 还有 过 网络 自由 可以 注册 fb 时代 人民 推销
94,周杰伦 是 在 会 出生 还 横空出世 20年 华语 有 到 出世 上 肚子 妈妈 横空 时代 流行 看 杰伦 乐坛 买 定义 估计 青春 宝宝 @ 时候 真的 大 妈 来 时间 小 告诉 音乐 以为 世界 奶奶 偶像 出道 少年 生活 听 能 歌 专辑 过去 年级 多
95,汉服 @ 了 是 人 穿 好 有 想 口罩 要 去 可以 文化 看 喜欢 多 美 大唐 吧 爱好者 说 好看 能 会 民族 希望 戴 真的 西安 注意 穿着 来 漂亮 不夜城 : 搞 盛世 一样 小姐姐 不错 大 _ 安全 在 时候 国家 哦 花 梦回
96,@ 鸵鸟 哈哈 是 好 有 跑 出来 起来 想 在 可爱 像 人 评论 : 要 动物 看 上 骑 会 自由 眼睛 说 大象 昆明 可以 能 老炮 大 奔跑 吗 去 谁 狂奔 养殖场 云南 ？？？ 来 哈哈哈哈 笑死 感觉 电影 看看 腿 - 想起 姿势 #
97,# 地球 保护 守护 世界 了 @ 地球日 环境 自然 杨紫 是 家园 关爱 人类 让 生活 珍爱 绿色 有 要 方式 人人 人 垃圾 爱护 为 角色 减少 能 母亲 可以 演员 排放 没有 大自然 生态 想 生命 开始 会 用 温室 气体 使用 和谐 好 加油 🌍 大使
98,: @ 回复 是 好 有 线条 来自 看 能 哈哈 辣娇酱 娇娇 会 真的 想 网页 关注 小 要 吃 去 人 感觉 来 坚持 举报 多 好看 赞[ 评论 2019-11-28 阿桔 做 上 爱 腿部 小瑜 健身 阿娇 没有 开始 喜欢 跑步 到 在 ( 明显 希望 李林盼
99,是 有 哈哈 人 网络 要 会 时间 加油 在 啊 追梦人 看 让 快 流行语 过 给 上 令 好 头秃 应该 : 没有 真的 想 请 感觉 出来 可 生活 能 ][ 夸夸群 到 扎心 大 买 奥利 宝宝 柠檬 来 觉得 难 加 年轻 不错 变 还有
100,_ 是 @ 娜扎 董思成 美 好 真的 # 威神V 评论 中国 李永钦 恭喜 姐姐 人 美貌 有 威神 韩国 好看 WINWIN 配图 ⚪⚪ 美女 能 仙女 大 长脸 明星 黄旭熙 黄旭 为 觉得 ] 颜值 到 Way 上 超话 / 要 舞台 看 演员 威神V_TEN 喜欢 董思 V[ 棒
101,了 @ 是 : 真的 回复 泰亨 看 金泰亨 舞台 好 能 裤子 有 人 朴智旻 辛苦 要 智旻 会 王子 哎一股 到 爱 来自 让 小橙子 拉链 评论 清流 宝贝 舞蹈 阿YA 没有 呜呜 请 🍑朴 看到 说 出来 大 年华 小 绝 想 花样 黑 网页 褲子 好看
102,了 是 * 呜呜 🎄 好 . ✨ 温柔 真的 ❄️ 吧 有 高 快乐 @ 评论 🎁 能 金泰亨 要 朴智旻 泰亨 ━━ # ┊ ┈┈ 卧槽 ( 女儿 小 这 主办方 【 喜欢 田柾 可爱 表白 配图 多 吗 看 想 ❤️ 人 防弹 💜 柾国 小女孩 智旻
103,是 资产 有 负债 房子 家庭 能 平均 没有 房贷 多 人 钱 算 要 买 想 看 大 城市 在 银行 还 应该 高 会 投票 多少 好 给 房价 居民 马云 到 贷款 说 城镇 数据 买房 【 还有 = 净 差距 欠 可 负资产 中国 车 来
104,中国 了 是 为 冠军 # 运动员 加油 世界 女排 世界杯 孙杨 人 有 厉害 没有 骄傲 🇨🇳 去 蝉联 致敬 @ 让 朱婷 真的 看 男篮 国乒 ] 医生 健儿 想 夺冠 祖国 队长 棒 拼搏 来 MVP 杀害 可以 徐灿 能 总决赛 超话 大 要 连 牛逼 项目
105,了 买 是 @ 真实 会 真的 吉他 看 哈哈 好 有 想 用来 穿 可以 卷发 衣服 kindle 榨汁机 跑步机 能 到 泡面 烤箱 用 棒 iPad 时候 上 直接 ipad 做 放 占 加油 人 吃 ][ 沙发 结果 卖 学 微博 没有 懒得 身材 看剧 问 回来
106,肖战 了 是 魏无羡 人 有 真的 蓝忘机 李现 战羡 女性 战哥 看 感谢 女排 爱 记住 中国 大 让 天团 好 王一博 还有 角色 小 没有 ❤️ 要 朱婷 会 多 演员 蓝忘 喜欢 外交 期待 2号 演技 阅兵 无羡 为 毕业 张若昀 战战 羡羡 看到 少年 陈情令 哥哥
107,了 是 没有 要 有 觉得 还有 来 @ 好 难 给 文明 融梗 奥利 柠檬 流行语 说 看 吧 人 真的 大 应该 giao 头发 多 块链 吃 妈妈 好看 ( 互鉴 爱 胖 精 无瓜 买 哈哈 到 哦 阿九 能 开始 太南 可以 病友局 雨女 马可波罗 发量
108,是 了 加油 努力 有 青春 奋斗 学霸 能 来 人 ][ 气死 多 用来 厉害 ( 凑数 看 优秀 知道 👍🏻 没有 才能 想 孩子 手机 做 说 为 真的 ) 上 让 会 给 要 起来 加油[ 看到 好 油] 走 生活 仙气 刷 期末 看完 [加 到
109,是 人 有 真的 # 看 小哥 生命 外卖 希望 过 让 @ 平安 出来 大 英雄 死神 会 珍惜 坠落 看到 🙏🙏 想 安全 车子 遵守 上 小孩 人间 能 一生 愿 规则 马路 轿车 半价 大人 小女孩 下来 敬业 转发 有爱 胜造 关键词 惊险 坍塌 幸运 消防 交通
110,游戏 玩 是 了 女生 喜欢 打 有 能 会 菜 多 男生 玩家 看 说 妹子 还 真的 吗 想 买 女孩子 坑 带 上 位置 键盘 人 评论 辅助 去 在 遇到 男女 好 法师 厉害 知道 感觉 骂 爱 歧视 来 时候 王者 大 队友 英雄 钱
111,了 @ # 要 加油 能 到 是 有 想 好 希望 可以 做 2019年 多 时间 个税 过 小 变 还有 努力 工资 大 会 过去 看 期待 去 基本 新 没有 工作 遗憾 2020.01.01 实现 ][ 不足 人生 考试 人 - 上 愿 年 美 国家 扣除 万元
112,"了 是 冷 穿 没 能 真的 到 没有 🙏🙏 多 气温 广东 感觉 短袖 买 在 时候 人 会 可以 热 有 过 气候 坐标 地球 天气 大 人类 下雨 , 度 天 广州 广西 来 @ 平均 月 表示 下 看 要 衣服 全国 好 江西 环境 🙏"
113,了 是 结婚 有 想 能 故宫 人 会 大G 离婚 没有 @ 打算 可以 要 在 去 到 大 做 人民 真的 好 让 说 国家 对象 过 多 孩子 中国 特权 开 来 结 希望 评论 拿 热搜 孔雀 自由 给 问题 上 在线 网友 单身 知道 事
114,了 是 国家 钱 有 收入 武汉 多 要 财政 花 到 会 疫情 说 贪官 多少 还 支出 看 人 让 全国 政府 工资 没有 湖北 知道 真的 赤字 来 有钱 加油 还有 公司 能 经济 # @ 大 相信 抓 上 增长 中国 月 zf 给 买 微博
115,是 吃 了 有 瘦 减肥 @ 会 能 可以 来 针菇 想 看 好 好吃 时间 知道 胖 饮食 要 哈哈 做 起来 多 还有 没有 运动 真的 环境 吃货 断食 美味 肉 代谢 喜欢 碳水 合理 😭 反弹 零食 食谱 减脂操 口水 条件 锻炼 搭配 人 健身 全程
116,是 中国 求面 可爱 笑话 大国 评论 还要 带 好康 觉得 军训 汇报 俄罗斯 不行 做 阅兵 拔高 微笑 配图 形象 像 突然 操么 标准 仙儿 演杂 韩国 印度 看 越南 摩托车 jio 看别
117,了 是 人 想 崩溃 在 好 有 去 会 时候 真的 工作 没有 生活 看 哭 要 能 加油 上 让 @ 说 到 出来 做 眼泪 ][ 多 难 过 没 开始 医院 大 看到 走 妈妈 可以 知道 高 给 去世 敢 希望 时间 加班 买 孩子
118,是 知否 起风 陈伟霆 野狼 哭 好听 # 爱河 听 喜欢 吴青峰 说好 真的 加油 想 祖国 人 @ 粤语 会 ][ 带 洗脑 钢铁 让 青峰 要 为 好 野狼disco ～ 有 洪流 。野狼disco 唱 ~ 部分 周杰伦 歌 进行曲 ] 森雷 嚣张 哈哈 上头 好看 应 循环 爱
119,了 是 中华 有 中国 投票 @ 来 字 汉字 年度 人 要 爱 能 好 春蕾 # 难 祖国 华 想 选 在 华夏 为 计划 国家 变 让 人民 粉丝 到 新闻 【 ~ 会 头条 发起 没有 投华 世界 参与 看到 华诞 🇨🇳 生活 儿女 多 华字
120,了 结婚 离婚 是 有 冷静期 要 人 孩子 @ 婚姻 就 还 会 多 家庭 想 没有 能 吗 买 男方 财产 女性 女方 冲动 离 说 问题 吧 好 自由 房子 需要 钱 到 在 买房 生活 个人 来 应该 谁 觉得 离婚率 冷静 不是 没 去 让
121,是 了 扶贫 人 有 国家 能 脱贫 贫困 工作 干部 在 去 真的 要 穷 为 来 多 好 希望 会 说 上 还 小康 让 到 没有 想 人员 一线 贫困户 那 政策 时候 评论 吃 算 生活 实现 基层 翻 人民 牺牲 人口 微博 致敬 保障 穷人
122,了 是 人类 地球 会 有 环境 能 保护 @ 真的 要 # 看 人 到 全球 变暖 没有 记录 海洋 在 说 动物 好 让 暖 去 感觉 可怜 广东 可以 没 做 还有 来 穿 过 自然 温度 下 外卖 多 时候 小 冷 大 世界 澳大利亚 灭绝
123,@ 代言人 # 吃 了 加油 可爱 张艺兴 好 去 必胜客 爱 王一博 要 品牌 ( 过 燕理 啦 努力 刘宇 做 来 到 ][ 起来 是 世界 陪 迎接 - 可以 希望 让 巅 UNIQ 准备 句号 多 宁🌟 热血 评论 💜张 艺兴💜 会 好吃 小矿 ~ 买 表白
124,@ 是 - 英雄 期待 朱一龙 跨年 # 舞台 💚 了 ✨✨ YS 评论 卫视 湖南 愿 TFBO 加油 人 ✨ 新 为 ⚪⚪ 有 配图 美好 好 王俊凯 王一博 演唱会 在 】 易烊 能 【 代言 陈立 少年 中国 演员 初心 爱 看 梦想 香港 音乐 ❤️ 💙 致敬
125,叫 是 有 张伟 姓 人 吗 没有 多 来 李娜 认识 @ 在 啊 名字 报道 故宫 哈哈 遇到 大G 同学 开 感觉 同姓 能 张 看到 姓氏 姓名 张益达 王芳 太 GG 做 到 真的 少 看 好 排名 小学 配 还有 大炮 想 时候 大 加油 王伟
126,是 健康 有 身体 过 加油 希望 考试 顺利 努力 能 快乐 告别 ! 月 要 上岸 @ 会 # 到达 过年 到 添添 生活 愿望 请 真的 考研 好 来 为 想 开心 回到 通过 说 多 出发 单身 ( 想要 实现 中国之声 绿洲 开始 勇敢 叫做 小秋 一样
127,了 去 是 好 瓢哥 美 好看 故宫 啊 想 小 爱 要 可爱 看 衣服 雪 有 哥哥 开心 多 下雪 吗 吃 ❄️ 人 北京 保暖 能 注意 宝贝 哦 来 啊啊 真的 啦 姐姐 穿 喜欢 冷 说 会 时候 发 新 上 可以 哈哈 ( 初雪
128,韩国 @ 寅 总统 坐 会 说 正 美好 爱 有 可以 好 条件 : Tian 提醒 死去 文 醒来 善始善终 飞机 起 和蔼可亲 宾客 祝福 朱楼 偶像剧 低迷 。妈 就业率 夫人 宴 受到 看 狗 心酸 好的 把持 汉文 // 有心 无力 大使馆 是 驻华 政治 请 完了 日报
129,是 @ 想 不错 来 人 要 有 支持 ~ 好 钱 赞 爱 有钱 哦 会 没有 觉得 加油 健康 说 到 感觉 大学 微博 能 转发 真的 男朋友 喜欢 看 围观 内心 上岸 去 让 对 OOO 继续 - 考上 认识 朋友 ∩ 高考 知道 给力 感动 成绩
130,是 了 离婚 结婚 @ 孩子 有 人 婚姻 要 会 想 女性 能 离婚率 好 家庭 多 说 没有 高 到 女人 社会 男人 在 生活 真的 冷静期 可以 做 吗 看 还 对 男性 让 上 感情 需要 大 问题 过 时候 离 生 幸福 : 为 谁
131,了 评论 是 厉害 # 霉霉 配图 发货 】 【 @ 真的 能 : 防弹 高 朴智旻 爱 田柾 要 金泰亨 音乐人 棒 收入 柾国 朴智 and 多 人气 全球 喜欢 旻 // 推特 slay 全能 ❗️ 公司 ̣̣ 恭喜 好 金泰 主唱 哈哈 挣 个人 👑 有 赞 表白
132,: @ 回复 叫 了 名字 是 有 耿向顺 孩子 女儿 爸爸 妈妈 小 楚萍 微客 取名 哈哈 好 想 字 儿子 没有 取 要 说 多 _ 妍卿xia 宝宝 到 好听 老公 觉得 会 在 - 突然 没 人 同学 上 起 名 过 喜欢 感觉 看 起来 给
133,@ 哈哈 了 是 王一博 有 采访 # 可爱 说 看 真的 笑死 知道 冠霖 好 哈哈哈哈哈 要 会 哈哈哈哈 小 评论 郑云龙 _ 笑 爱 哈哈哈 🤣🤣 喜欢 博 人 懂 - 可 。哈哈哈 💚 起来 想 看到 没有 觉得 赖冠 郭子凡 炎亚纶 胡歌 奶茶 认真 来 霖 黄景
134,了 照片 是 删 @ 张 想 有 要 在 拍 评论 还有 能 没有 哈哈 会 好 人 看 留 来 权叔 那 可以 喜欢 选择 去 老师 手机 上 过 图 相册 配图 给 多 妈妈 留下 删掉 合照 觉得 中国 - 合影 小 家人 空间 地理 时候
135,"@ 努力 了 加油 是 去 做 会 有 要 人 ][ 好 挑战 过 奋斗 能 想 成功 新 舒适区 坚持 逢考 好的 人生 上岸 生活 🙏🙏 🙏 早安 走出 健康 将就 让 来 实现 [ 加油] 看 考试 身体 为 愿望 多 顺利 工作 油] ～ 小 ,"
136,@ 了 是 表情 表情包 小 来 想 爱 姐妹 评论 酷女孩 有 _ 吃 好 要 像 可爱 哈哈 - ( 可以 。哈哈哈 可 喜欢 知道 没有 不错 眼神 啊啊 看 傲娇 猫眼 🐂🐂 笑哭 酷 出来 哦 酷酷 收图 常用 笑死 收表 ? 迷人 狗狗 配图 快乐 茂
137,了 是 加油 看到 大熊猫 多 ][ 青年 出去 猪 到 充满 走到 事情 强大 历史 不是 教授 下 崔卫平 穿 马甲 去 起 走向 演唱会 大 使用 猪肉 健康 扎心 哦 看 阿中 哥哥 冲鸭 深刻 转发 微博 爱 热点 小哥哥 希望 领奖 出席 替人 国家 起来 要 宝宝
138,了 是 小 好 @ 有 祖国 花朵 孩子 大 看 真的 天使 小朋友 温暖 要 会 说 # - 人 让 少年 世界 暖心 可爱 年纪 善良 能 暖到 孩子们 天使们 哈哈 少年团 上 眼睛 刘耀文 强则 时代 时候 教育 成长 宝宝 小孩 想 看哭 希望 老师 国强 姐姐
139,了 游戏 玩 是 # 喜欢 来 小 有 为 真的 美打 call 啦 小美 光 打 美的 好 可以 能 @ 男朋友 想 去 要 买 穿搭 穿 高 不错 加油 空调 男生 看 大衣 时候 会 给 哦 ps 爱 时间 还 评论 好看 起来 皮衣 孩子 人
140,"了 有 人 是 好 让 可以 人员 车牌 疫情 中国 口罩 领导 "" 评论 加油 都会 : 才能 直播 人民 挪用 能 要 带 国家 时候 物资 希望 上 发 多少 只能 知道 雪 生活 情节 没有 还有 摆脱 电影 一样 号 玩意 健康 发生 正大光明 蛀虫 东西 仓库"
141,原图 想 生日 可以 吗 开学 是 求原图 求图 小孩 图片 要 图 想要 全家 过 ️原图 ～ 日子 hi 求花 。求 求 上班 烂
142,了 是 哈登 看 罚球 防守 明星 科比 全 真 MVP 老 有 保罗 真的 能 妈妈 牛逼 脿子 比赛 小三 哭 小卡 恭喜 好看 好 在 致敬 NBA 说 要 字 上 詹姆斯 想 肥蛆 评论 人 扬天 大瀵 @ 可以 应该 去 看成 # 坠机 湖人 以为 给
143,好 是 爱 好看 有 继续 美 要 喜欢 真的 看 能 姐姐 漂亮 美女 ⚪⚪ 会 球 开心 小 去 呜呜 ▉▉ 球球 快乐 像 ( 🙏 生活 努力 可 美好 长 甜 🙏🙏 想 小姐姐 身体 哦 仇 加油 在 仇仇 新 ~ 草莓 过 可以 纸纸 )
144,# 热巴 迪丽 @ 好 安慕 Dear-迪丽热巴 代言人 可爱 代言 是 安慕希 希 甜甜 姐姐 小 爱 啊啊 品牌 期待 娇韵 哇 热巴swisse 广告 诗 看 小安 甜豆 好看 加油 造型 来 吗 宝贝 旗袍 【 能 好甜 有 双马 新 酸奶 喜欢 希腊 要 为 还有 ( 厉害 马尾
145,是 了 有 马云 中国 没有 企业 人 @ 影响力 要 爸爸 上 在 让 为 : 马化 刘强东 企业家 财富 真的 领袖 好 能 看 国家 跳动 大 华为 新加坡 没 多 联想 可以 商业 老板 別人 美国 任正非 公司 腾讯 马 去 马化腾 基本 钱 说 想 到
146,了 @ 是 历史 见证 好 想 人 能 吧 要 起来 会 希望 真的 有 加油 高考 # : 在 像 可以 到 上 过 还 做 为 光 大学 说 来 疫情 让 过去 微博 考 美股 还有 熔断 看 没有 爱 // 中国 中 对 评论 大脑
147,了 看 电影 想 是 去 要 花木兰 人 电影院 钱 好 有 能 会 行业 到 影院 没有 老百姓 多 可以 @ 让 女排 上 中国 赚 疫情 大 说 来 工作 发现 期待 全国 开始 下 姜子牙 在家 : 时候 买 !! 谁 游戏 损失 英雄 上帝 复工
148,螺蛳粉 了 吃 @ 是 好吃 好 真的 想 欢螺 有 爱 买 要 去 广西 来 吗 柳州 能 _ 过 喜欢 人 螺狮粉 多 会 柳江 觉得 可以 臭 ! 李子柒 人家 到 螺霸王 评论 味道 没有 - 给 饿 说 推荐 : 李子 微博 口水 大 感觉
149,了 去 是 人 青岛 多 泰山 旅游 有 要 真的 能 好 栈桥 看 想 还 在 少 会 没 限流 没有 时候 在家 疫情 景点 到 出去 看到 景区 玩 过 黄山 应该 让 上 可以 来 还有 说 故宫 口罩 山东 辛苦 好的 吃 走 感觉 北京
150,是 @ 姜子牙 有 牛蒙蒙 想 哈哈 国漫 要 牛奶 蒙牛 牛牛 好 来 喝 梗 牛 起来 真的 # 看 广告 可以 小 电影 官方 方言 妈妈 哦 my 微博 吃 期待 会 ( god : 到 人 重庆 就 可爱 不错 找 姜叔 谐音 oh 买 葫芦娃 李佳琦
151,@ 是 原图 能 有 求 要 人 - 加油 规划 评论 _ 好 没有 头像 快乐 可以 选择 年纪 小 配图 人生 ][ 做 关系 来 平安 开始 去 过 工作 图 努力 精力 祝 说 图片 # 健康 利用 青春 奋斗 喜乐 对 爱 多 看 关注 想
152,原图 谢谢 求 求图 图 可以 要 能 ( * °∀° 想 ) 8原图 还有 求1 转发 求4 微博 礼貌 ❤️ 颜色 2原图 拿图 小孩 是 谁 爱 6原图 想要 来 过年 请 小姐姐 晚点 求原 下 标明 作者 = 水印 做 ~ 9原图 年轻人 睡 给 告诉 3原图 。求
153,了 是 能 工作 就业 毕业生 招聘 有 找 要 毕业 说 到 政策 论文 上 @ 简历 企业 届生 没有 学校 去 歧视 面试 公司 会 应 岗位 投 没 来 想 人 多 好 招聘会 真的 写 做 本科 直接 难 大 看 可以 全日制 要求 专业 时间
154,是 有 影视 行业 @ 公司 看 电影 影响 能 人 电影院 工作 想 # 疫情 会 人员 多 好 明星 ୧⍤ 注销 真的 去 没有 要 大 生活 ⍤⃝ 拍 可以 影院 多少 经济 失业 希望 在 吃 开始 上 剧组 说 难 寒冬 做 烂片 票房 知道 到
155,是 英雄 愿 了 致敬 人 院士 安息 逝者 为 国家 缅怀 # 走好 在 祖国 中国 能 伟大 生命 真的 会 人民 好 让 🙏 有 孙儒泳 🇨🇳 🕯️ 多 上 希望 同胞 到 牺牲 感谢 过 贡献 🙏🙏 民族 山河 @ 无恙 疫情 历史 华夏 宝藏 值得 做出
156,人类 动物 了 是 全面 会 加油 有 地球 小康 能 到 老师 在 中国 要 好 让 人 希望 真的 爱护 能够 保护 实现 分享 精神 环境 可以 传递 主宰 深入 做 看 国家 农村 来 政策 思考 青年 关注 看看 社会 疫情 感觉 # ( 百姓 出 精彩
157,@ 有 是 王俊凯 YS TFBO 生活 菌菌 好 健康 换 - 恭喜 会 要 发财 热巴 希望 Dear-迪丽热巴 努力 想要 人 评论 头像 方式 加油 想 # 身体 用 时候 爱 拥有 事业 可以 选 顺利 去 平安 小 喜欢 进步 配图 ～ 迪丽 💙 能 好的 2020年 谢谢
158,中国 了 加油 是 # 北斗 外国人 条例 🇨🇳 反对 有 坚决 管理 能 居留 可以 要 人 国家 好 全面 没有 会 让 科技 复工 民族 黑人 时候 上 祖国 GPS 意见 疫情 全球 中华 发展 导航 手机 建成 看 @ 解封 卫星 系统 用 ][ 强大 人民 厉害
